claim,truth,pred,raw
"Dr. Leon Eisenberg, the ‘father’ of ADHD, said jus",True,False,"I would classify this claim as: 

3. False: Factually incorrect or fabricated.

Dr."
University of Findlay research students discovered,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

The"
Lilly diabetes drug slashes deaths 32 pct in heart,Misleading,Misleading,"I would classify this claim as ""Misleading"". The claim states that the Lilly diabetes drug ""slashes"
"The term ""Black Friday"" originated with the practi",False,False,"I would classify this claim as: 3. False

The origin of the term ""Black Friday"
Judge considers Hammond Ranches grazing permit.,True,Unverifiable,"I would classify this claim as ""Unverifiable"". The claim does not provide any specific information about"
China to ban smoking at indoor public places.,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

In"
Abortionists have reduced our black population by ,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies a direct causal link between abortion"
This Blood Test Could Help Predict If A Pregnancy ,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

There"
US lawmaker opposes drilling permit work during sh,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Planned Parenthood funding in Texas at stake in he,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
VA will provide in-home care for Iraq veteran.,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

The"
 Hillary Clinton was forced to cancel a campaign e,False,Misleading,"I would classify this claim as: 

2. Misleading

This claim is misleading because, despite"
"Chondroitin of little help for arthritis, study sa",True,Misleading,"I would classify this claim as: 

2. Misleading

The claim implies that chondroit"
You can be fined $999 and have your license suspen,Unverifiable,Misleading,"I would classify this claim as 'Misleading'. 

Although there may be laws or regulations regarding distracted"
Partial rather than full knee replacements better ,False,Misleading,"I would classify this claim as ""Misleading"".

The claim suggests that partial knee replacements are better for"
French foie gras makers worry as bird flu spreads ,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

The"
Arizona State Senate candidate Bobby Wilson fatall,True,False,"I would classify this claim as: 

3. False: Factually incorrect or fabricated.

There is"
"Half of all adults have a pre-existing condition"" ",True,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that half of all adults have"
"An increase in documented cases of people ""scromit",True,Misleading,"I would classify this claim as ""Misleading"". 

The term ""scromiting"" is not"
 Pro-life activists say Girl Scout cookie sales be,False,Misleading,"I would classify this claim as: 

2. Misleading

The claim is technically accurate in that"
Authorities in Kenya warned of a new outbreak of H,False,True,"I would classify this claim as 'Misleading'. 

The claim is partially true in that there is"
FDA launching major anti-tobacco campaign aimed at,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

The"
There's a promising new HIV vaccine candidate in t,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

There"
"In the Illinois Legislature, Barack Obama ""voted '",True,Misleading,"I would classify this claim as 'Misleading'. 

The claim is technically accurate in that Barack Obama"
"Hillary Clinton threw a tantrum, and a water glass",False,Misleading,"I would classify this claim as: 

2. Misleading

The claim is technically accurate in stating"
Quarter of passengers on British cruise ship fall ,True,Misleading,"I would classify this claim as ""Misleading"". 

The claim suggests that a quarter of passengers on"
 Senator Harry Reid said that he was injured in a ,Unverifiable,False,"I would classify this claim as: 

3. False: Factually incorrect or fabricated.

There is"
Statins tied to lower risk of fatal prostate cance,True,Misleading,"I would classify this claim as ""Misleading"".

The claim suggests a direct causal relationship between statin"
"The Baucus health care bill ""could be used to ban ",False,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in that the Baucus"
A vast majority of the production in the United St,Misleading,True,"I would classify this claim as ""Misleading"". 

Although it is true that some oil and gas"
The Oklahoma Highway Patrol is using a device call,Misleading,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in that the Oklahoma Highway"
As a student at Occidental College in Los Angeles ,True,Misleading,"I would classify this claim as ""Misleading"". The claim implies that the pollution was so severe that"
Anti-smoking drug receives FDA approval,Misleading,True,"I would classify the claim as: 1. True: Scientifically proven and consensus-backed.

This"
Brain scans may someday detect autism,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

Research"
"Migraine drug could halve the length of attacks, s",False,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Planned Parenthood is the biggest abortion provide,True,Misleading,"I would classify this claim as ""Misleading"". 

While Planned Parenthood is a large provider of reproductive"
Too Much Fat? Try a Whole-Body Scan Procedure give,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

A"
Donald Trump divorced Ivana Trump because her brea,Unverifiable,True,"I would classify this claim as: Misleading.

The claim is partially true, as Donald Trump and"
Ed Garvey Says he has exposed plans by Wisconsin G,False,Unsure,I couldn't find any credible sources or evidence to support the claim that Ed Garvey has exposed plans
"Every time somebody new gets the Ebola virus, it m",Misleading,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that every time someone new gets"
Expanding Medicaid would create 63k jobs.,Misleading,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in that expanding Medicaid"
Cancer risk seen with J&J foot gel: FDA.,True,Misleading,"I would classify this claim as: 2. Misleading.

The claim implies that there is a"
The New England Journal of Medicine released a sur,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in stating that the"
Nestle recalls batch of Alfamino infant formula in,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
US OKs Medicaid funds for large mental health faci,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
"“The NFL agreed to give the domestic terror group,",False,False,"I would classify this claim as: 3. False: Factually incorrect or fabricated.

There is"
China heads into Lunar New Year on shutdown as vir,True,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in stating that China is"
  The story of a jazz             musician named T,False,Misleading,"I would classify this claim as: 2. Misleading

The claim is technically accurate in terms"
 A letter by Dr. Keith Albow said President Trump ,True,Unsure,I was unable to verify the existence of a Dr. Keith Albow.
