claim,truth,pred,raw
Massachusetts lawmakers weigh ‘Medicare for all’ b,True,True,"1. True: Scientifically proven and consensus-backed.

This claim is not about a scientific fact but"
"Dr. Leon Eisenberg, the ‘father’ of ADHD, said jus",True,False,"Category: False

Dr. Leon Eisenberg did not make such a statement. In fact, Dr"
University of Findlay research students discovered,Misleading,Unsure,"To classify this claim, we need to consider whether there is any verifiable information about the research conducted"
Lilly diabetes drug slashes deaths 32 pct in heart,Misleading,Unsure,"To classify this claim, I would need more context and details about the study or research that supports this"
"The term ""Black Friday"" originated with the practi",False,False,"Category: False

The claim that ""Black Friday"" originated from the practice of selling off slaves on"
Judge considers Hammond Ranches grazing permit.,True,True,"This claim does not provide enough context to determine its accuracy or to classify it as true, misleading,"
China to ban smoking at indoor public places.,True,True,"Unverifiable

While this claim could be true, there is no specific information provided about when or"
Abortionists have reduced our black population by ,False,False,"3. False: Factually incorrect or fabricated.

This claim is false because it makes an unfounded"
This Blood Test Could Help Predict If A Pregnancy ,True,Unsure,"To classify this claim, we need more context about the specific blood test being referred to and its accuracy"
US lawmaker opposes drilling permit work during sh,True,Unverifiable,"Unverifiable

The claim does not provide specific details about which US lawmaker, in what context,"
Planned Parenthood funding in Texas at stake in he,True,Unverifiable,This claim is unverifiable as it does not provide specific details about the funding or the hearing that
VA will provide in-home care for Iraq veteran.,True,Unsure,"To accurately classify this claim, I would need more context about the specific circumstances and the veteran in question"
 Hillary Clinton was forced to cancel a campaign e,False,False,"Category: False

The claim is false because there is no credible evidence supporting the assertion that Hillary Clinton"
"Chondroitin of little help for arthritis, study sa",True,Unsure,"To classify this claim, we need to consider the context and the findings of relevant studies on chond"
You can be fined $999 and have your license suspen,Unverifiable,False,"Category: False

The claim appears to be referring to a specific law or regulation that does not exist"
Partial rather than full knee replacements better ,False,Unsure,"To properly classify this claim, we need more context about the specific report and its findings. However,"
French foie gras makers worry as bird flu spreads ,True,True,"Category: True

Explanation: The claim is scientifically accurate. Bird flu can affect poultry, including those"
Arizona State Senate candidate Bobby Wilson fatall,True,False,"Category: False

The claim that Arizona State Senate candidate Bobby Wilson fatally shot his mother in 1"
"Half of all adults have a pre-existing condition"" ",True,False,"3. False: Factually incorrect or fabricated.

The claim that ""half of all adults have a"
"An increase in documented cases of people ""scromit",True,Unverifiable,"Category: Unverifiable

Explanation: The term ""scromiting"" is not a medically recognized"
 Pro-life activists say Girl Scout cookie sales be,False,False,"3. False: Factually incorrect or fabricated.

The claim is false because Girl Scout cookie sales do"
Authorities in Kenya warned of a new outbreak of H,False,False,"3. False: Factually incorrect or fabricated.

The Human Papillomavirus (HPV)"
FDA launching major anti-tobacco campaign aimed at,True,Unsure,"To classify this claim, we need to consider whether there is any evidence supporting an FDA anti-tob"
There's a promising new HIV vaccine candidate in t,True,True,"1. True: Scientifically proven and consensus-backed.

Explanation: While the claim itself may be true"
"In the Illinois Legislature, Barack Obama ""voted '",True,Unsure,"To classify this claim, we need to examine the accuracy of the statement regarding Barack Obama's voting record"
"Hillary Clinton threw a tantrum, and a water glass",False,False,"3. False: Factually incorrect or fabricated.

The claim that Hillary Clinton threw a tantrum and"
Quarter of passengers on British cruise ship fall ,True,Unsure,"To classify this claim accurately, we need more context about the specific incident and whether there's reliable data"
 Senator Harry Reid said that he was injured in a ,Unverifiable,False,"Category: False

The claim appears to be a fabrication or misrepresentation of events. There is no"
Statins tied to lower risk of fatal prostate cance,True,Unsure,"To classify this claim, we need to look at the current scientific literature on statins and their potential"
"The Baucus health care bill ""could be used to ban ",False,Misleading,"Category: Misleading

Explanation: The claim is misleading because the Affordable Care Act (commonly referred"
A vast majority of the production in the United St,Misleading,Unsure,"To classify this claim, we need to consider the current data on oil and gas production in the United"
The Oklahoma Highway Patrol is using a device call,Misleading,Unverifiable,"Category: Unverifiable

Explanation: The claim about the Oklahoma Highway Patrol using an ""ERAD"
As a student at Occidental College in Los Angeles ,True,Unsure,"To classify this claim, we need to consider the historical context of air quality in Los Angeles during the"
Anti-smoking drug receives FDA approval,Misleading,Unsure,"To accurately classify this claim, I would need more specific information about which anti-smoking drug and the"
Brain scans may someday detect autism,Misleading,True,"1. True: Scientifically proven and consensus-backed.

There is substantial scientific evidence supporting the use of"
"Migraine drug could halve the length of attacks, s",False,Unsure,"To classify this claim, we need more context about the specific study and the exact wording used. However"
Planned Parenthood is the biggest abortion provide,True,Misleading,"2. Misleading

While Planned Parenthood does provide abortion services, labeling it as ""the biggest"""
Too Much Fat? Try a Whole-Body Scan Procedure give,Misleading,Misleading,"Category: Misleading

Explanation: The claim is misleading because it conflates two different concepts. A"
